uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PI,PNEUMONIA,AMBULANCIA,"60 - 69",F,2
PI,PNEUMONIA,DOMICILIO,"60 - 69",F,6
PI,PNEUMONIA,DOMICILIO,"60 - 69",M,4
PI,PNEUMONIA,HOSPITAL,"60 - 69",F,57
PI,PNEUMONIA,HOSPITAL,"60 - 69",M,53
PI,PNEUMONIA,OUTRO,"60 - 69",M,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,SEPTICEMIA,AMBULANCIA,"60 - 69",F,1
PI,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
PI,SEPTICEMIA,DOMICILIO,"60 - 69",M,5
PI,SEPTICEMIA,HOSPITAL,"60 - 69",F,60
PI,SEPTICEMIA,HOSPITAL,"60 - 69",M,73
PI,SEPTICEMIA,OUTRO,"60 - 69",F,1
PI,SEPTICEMIA,OUTRO,"60 - 69",M,2
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",M,2
PR,OUTRAS,AMBULANCIA,"60 - 69",M,1
PR,OUTRAS,DOMICILIO,"60 - 69",F,340
PR,OUTRAS,DOMICILIO,"60 - 69",M,740
PR,OUTRAS,HOSPITAL,"60 - 69",F,904
PR,OUTRAS,HOSPITAL,"60 - 69",I,1
PR,OUTRAS,HOSPITAL,"60 - 69",M,1278
PR,OUTRAS,IGNORADO,"60 - 69",F,4
PR,OUTRAS,IGNORADO,"60 - 69",M,2
PR,OUTRAS,OUTRO,"60 - 69",F,34
PR,OUTRAS,OUTRO,"60 - 69",M,102
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,55
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,87
PR,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
PR,OUTRAS,VIA_PUBLICA,"60 - 69",M,50
PR,COVID,DOMICILIO,"60 - 69",F,1
PR,COVID,DOMICILIO,"60 - 69",M,1
PR,COVID,HOSPITAL,"60 - 69",F,12
PR,COVID,HOSPITAL,"60 - 69",M,29
PR,COVID,OUTRO,"60 - 69",F,1
PR,COVID,OUTRO,"60 - 69",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PR,INDETERMINADA,DOMICILIO,"60 - 69",F,16
PR,INDETERMINADA,DOMICILIO,"60 - 69",M,24
PR,INDETERMINADA,HOSPITAL,"60 - 69",F,1
PR,INDETERMINADA,HOSPITAL,"60 - 69",M,3
PR,INDETERMINADA,OUTRO,"60 - 69",M,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,16
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,31
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,160
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,197
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
PR,PNEUMONIA,DOMICILIO,"60 - 69",F,7
PR,PNEUMONIA,DOMICILIO,"60 - 69",M,26
PR,PNEUMONIA,HOSPITAL,"60 - 69",F,433
PR,PNEUMONIA,HOSPITAL,"60 - 69",M,643
PR,PNEUMONIA,OUTRO,"60 - 69",F,4
PR,PNEUMONIA,OUTRO,"60 - 69",M,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,14
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PR,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
PR,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
PR,SEPTICEMIA,HOSPITAL,"60 - 69",F,451
PR,SEPTICEMIA,HOSPITAL,"60 - 69",M,577
PR,SEPTICEMIA,IGNORADO,"60 - 69",M,1
PR,SEPTICEMIA,OUTRO,"60 - 69",F,5
PR,SEPTICEMIA,OUTRO,"60 - 69",M,4
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PR,SRAG,DOMICILIO,"60 - 69",M,1
PR,SRAG,HOSPITAL,"60 - 69",F,9
PR,SRAG,HOSPITAL,"60 - 69",M,10
RJ,OUTRAS,DOMICILIO,"60 - 69",F,574
RJ,OUTRAS,DOMICILIO,"60 - 69",M,1081
RJ,OUTRAS,HOSPITAL,"60 - 69",F,1816
RJ,OUTRAS,HOSPITAL,"60 - 69",M,2111
RJ,OUTRAS,IGNORADO,"60 - 69",F,11
RJ,OUTRAS,IGNORADO,"60 - 69",M,8
RJ,OUTRAS,OUTRO,"60 - 69",F,39
RJ,OUTRAS,OUTRO,"60 - 69",M,110
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,498
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,656
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",F,12
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",M,69
RJ,COVID,DOMICILIO,"60 - 69",M,1
RJ,COVID,HOSPITAL,"60 - 69",F,19
RJ,COVID,HOSPITAL,"60 - 69",M,12
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RJ,INDETERMINADA,DOMICILIO,"60 - 69",F,15
RJ,INDETERMINADA,DOMICILIO,"60 - 69",M,36
RJ,INDETERMINADA,HOSPITAL,"60 - 69",F,12
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,18
RJ,INDETERMINADA,OUTRO,"60 - 69",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,30
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,54
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,66
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,299
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,316
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,74
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,79
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,7
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,18
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,743
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,969
RJ,PNEUMONIA,IGNORADO,"60 - 69",F,1
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,1
RJ,PNEUMONIA,OUTRO,"60 - 69",M,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,112
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,168
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,6
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,12
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,869
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,992
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,3
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,128
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,136
RJ,SRAG,HOSPITAL,"60 - 69",F,10
RJ,SRAG,HOSPITAL,"60 - 69",M,7
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RN,OUTRAS,DOMICILIO,"60 - 69",F,69
RN,OUTRAS,DOMICILIO,"60 - 69",M,119
RN,OUTRAS,HOSPITAL,"60 - 69",F,188
RN,OUTRAS,HOSPITAL,"60 - 69",I,1
RN,OUTRAS,HOSPITAL,"60 - 69",M,216
RN,OUTRAS,IGNORADO,"60 - 69",F,5
RN,OUTRAS,IGNORADO,"60 - 69",M,5
RN,OUTRAS,OUTRO,"60 - 69",F,3
RN,OUTRAS,OUTRO,"60 - 69",I,1
RN,OUTRAS,OUTRO,"60 - 69",M,15
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,14
RN,OUTRAS,POSTO_SAUDE,"60 - 69",F,3
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,14
RN,COVID,HOSPITAL,"60 - 69",F,1
RN,COVID,HOSPITAL,"60 - 69",M,6
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,37
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,33
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,4
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RN,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,6
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,13
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,72
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,106
RN,PNEUMONIA,IGNORADO,"60 - 69",F,3
RN,PNEUMONIA,IGNORADO,"60 - 69",M,1
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTRO,"60 - 69",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,9
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,78
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,98
RN,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RN,SRAG,DOMICILIO,"60 - 69",F,3
RN,SRAG,HOSPITAL,"60 - 69",F,2
RN,SRAG,HOSPITAL,"60 - 69",M,1
RO,OUTRAS,DOMICILIO,"60 - 69",F,22
RO,OUTRAS,DOMICILIO,"60 - 69",M,49
RO,OUTRAS,HOSPITAL,"60 - 69",F,89
RO,OUTRAS,HOSPITAL,"60 - 69",M,139
RO,OUTRAS,IGNORADO,"60 - 69",F,1
RO,OUTRAS,OUTRO,"60 - 69",F,2
RO,OUTRAS,OUTRO,"60 - 69",M,11
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,14
RO,COVID,HOSPITAL,"60 - 69",M,4
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,7
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,34
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,41
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,33
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,39
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,39
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,58
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SRAG,HOSPITAL,"60 - 69",F,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,3
RR,OUTRAS,DOMICILIO,"60 - 69",M,7
RR,OUTRAS,HOSPITAL,"60 - 69",F,21
RR,OUTRAS,HOSPITAL,"60 - 69",M,33
RR,OUTRAS,OUTRO,"60 - 69",F,1
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,8
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,11
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,12
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,11
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,20
RS,OUTRAS,DOMICILIO,"60 - 69",F,359
RS,OUTRAS,DOMICILIO,"60 - 69",M,753
RS,OUTRAS,HOSPITAL,"60 - 69",F,1092
RS,OUTRAS,HOSPITAL,"60 - 69",I,2
RS,OUTRAS,HOSPITAL,"60 - 69",M,1667
RS,OUTRAS,IGNORADO,"60 - 69",F,9
RS,OUTRAS,IGNORADO,"60 - 69",M,12
RS,OUTRAS,OUTRO,"60 - 69",F,24
RS,OUTRAS,OUTRO,"60 - 69",M,81
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,78
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,150
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,34
RS,COVID,HOSPITAL,"60 - 69",F,19
RS,COVID,HOSPITAL,"60 - 69",M,20
RS,COVID,OUTRO,"60 - 69",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,13
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,29
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,5
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,8
RS,INDETERMINADA,OUTRO,"60 - 69",M,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,19
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,37
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,269
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,330
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,9
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,12
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,414
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,628
RS,PNEUMONIA,IGNORADO,"60 - 69",F,2
RS,PNEUMONIA,IGNORADO,"60 - 69",M,4
RS,PNEUMONIA,OUTRO,"60 - 69",F,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,29
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,489
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,646
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,3
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RS,SEPTICEMIA,OUTRO,"60 - 69",F,3
RS,SEPTICEMIA,OUTRO,"60 - 69",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
RS,SRAG,HOSPITAL,"60 - 69",F,3
RS,SRAG,HOSPITAL,"60 - 69",M,11
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,OUTRAS,DOMICILIO,"60 - 69",F,207
SC,OUTRAS,DOMICILIO,"60 - 69",M,385
SC,OUTRAS,HOSPITAL,"60 - 69",F,691
SC,OUTRAS,HOSPITAL,"60 - 69",M,894
SC,OUTRAS,OUTRO,"60 - 69",F,12
SC,OUTRAS,OUTRO,"60 - 69",M,43
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,33
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,48
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,33
SC,COVID,HOSPITAL,"60 - 69",F,7
SC,COVID,HOSPITAL,"60 - 69",M,8
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,7
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,12
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,5
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,5
SC,INDETERMINADA,OUTRO,"60 - 69",F,2
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,19
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,27
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,130
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,170
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,11
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,21
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,219
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,358
SC,PNEUMONIA,OUTRO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,4
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,253
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,301
SC,SEPTICEMIA,OUTRO,"60 - 69",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SC,SRAG,HOSPITAL,"60 - 69",F,2
SC,SRAG,HOSPITAL,"60 - 69",M,3
SE,OUTRAS,DOMICILIO,"60 - 69",F,37
SE,OUTRAS,DOMICILIO,"60 - 69",M,55
SE,OUTRAS,HOSPITAL,"60 - 69",F,109
SE,OUTRAS,HOSPITAL,"60 - 69",M,194
SE,OUTRAS,IGNORADO,"60 - 69",F,1
SE,OUTRAS,IGNORADO,"60 - 69",M,1
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,31
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,67
SE,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,10
SE,COVID,HOSPITAL,"60 - 69",F,1
SE,COVID,HOSPITAL,"60 - 69",M,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,6
SE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,7
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,22
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,26
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,PNEUMONIA,DOMICILIO,"60 - 69",F,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,2
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,40
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,77
SE,PNEUMONIA,IGNORADO,"60 - 69",F,1
SE,PNEUMONIA,IGNORADO,"60 - 69",M,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,75
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,79
SE,SEPTICEMIA,IGNORADO,"60 - 69",F,4
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,SRAG,HOSPITAL,"60 - 69",F,2
SE,SRAG,HOSPITAL,"60 - 69",M,2
SP,OUTRAS,DOMICILIO,"60 - 69",F,1182
SP,OUTRAS,DOMICILIO,"60 - 69",M,2274
SP,OUTRAS,HOSPITAL,"60 - 69",F,4155
SP,OUTRAS,HOSPITAL,"60 - 69",M,5809
SP,OUTRAS,IGNORADO,"60 - 69",F,42
SP,OUTRAS,IGNORADO,"60 - 69",I,220
SP,OUTRAS,IGNORADO,"60 - 69",M,46
SP,OUTRAS,OUTRO,"60 - 69",F,141
SP,OUTRAS,OUTRO,"60 - 69",M,355
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,358
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,524
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,14
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,22
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,166
SP,COVID,DOMICILIO,"60 - 69",F,4
SP,COVID,DOMICILIO,"60 - 69",M,3
SP,COVID,HOSPITAL,"60 - 69",F,71
SP,COVID,HOSPITAL,"60 - 69",M,79
SP,COVID,IGNORADO,"60 - 69",M,1
SP,COVID,OUTRO,"60 - 69",F,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,17
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,62
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,13
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,21
SP,INDETERMINADA,IGNORADO,"60 - 69",M,1
SP,INDETERMINADA,OUTRO,"60 - 69",F,2
SP,INDETERMINADA,OUTRO,"60 - 69",M,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
